lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,month_sin,month_cos,trend,target
411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,367.8870940649622,373.9330419928125,405.55337549365623,406.61691516035165,397.8751499037665,0.8660254037844387,-0.4999999999999998,124,428.8438828785863
427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,367.8870940649622,373.9330419928125,405.55337549365623,406.61691516035165,0.49999999999999994,-0.8660254037844387,125,418.6180658518766
428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,367.8870940649622,373.9330419928125,405.55337549365623,1.2246467991473532e-16,-1.0,126,412.0676223273037
418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,367.8870940649622,373.9330419928125,-0.4999999999999997,-0.8660254037844388,127,381.970842253286
412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,367.8870940649622,-0.8660254037844385,-0.5000000000000004,128,369.2615644959083
381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,353.3087503115821,-1.0,-1.8369701987210297e-16,129,383.1752292458943
369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,368.2690991848929,-0.8660254037844386,0.5000000000000001,130,422.1473366376714
383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,399.3189118488879,-0.5000000000000004,0.8660254037844384,131,447.86937559336286
422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,421.30070577364665,0.0,1.0,132,465.57965975813465
447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,431.7526294446287,0.49999999999999994,0.8660254037844387,133,453.36944476534046
465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,424.0855109994763,0.8660254037844386,0.5000000000000001,134,460.83471807370256
453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,411.08580919208214,1.0,6.123233995736766e-17,135,469.69888072771334
460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,427.400401313237,0.8660254037844387,-0.4999999999999998,136,474.20132508919755
469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,428.8438828785863,0.49999999999999994,-0.8660254037844387,137,441.0775687497844
474.20132508919755,469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,418.6180658518766,1.2246467991473532e-16,-1.0,138,449.82946975362756
441.0775687497844,474.20132508919755,469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,412.0676223273037,-0.4999999999999997,-0.8660254037844388,139,419.236197952456
449.82946975362756,441.0775687497844,474.20132508919755,469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,381.970842253286,-0.8660254037844385,-0.5000000000000004,140,410.8901708228268
419.236197952456,449.82946975362756,441.0775687497844,474.20132508919755,469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,369.2615644959083,-1.0,-1.8369701987210297e-16,141,424.4890572283571
410.8901708228268,419.236197952456,449.82946975362756,441.0775687497844,474.20132508919755,469.69888072771334,460.83471807370256,453.36944476534046,465.57965975813465,447.86937559336286,422.1473366376714,383.1752292458943,-0.8660254037844386,0.5000000000000001,142,453.0620572821658
