purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train
24.0,3892,1,2,27.0,671060331.96085,1,77,4700360.0,11,2,1,1,1,449,21461,25624,0.2618100000945367,0.1135922026444212
62.0,39611,1,2,22.0,1602142104.83809,0,153,6041454.0,8,4,9,1,1,754,21461,25624,0.09514333342787,0.0850735968386919
45.0,71738,0,0,25.0,1224416726.33971,0,172,10209612.0,12,0,8,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
21.0,1733,2,1,45.0,3058135886.42571,1,76,1.0,19,4,19,12,12,916,42439,17231,0.6806388235627777,0.1450280781765116
46.0,2501,0,4,35.0,62519669.39072479,0,172,1086834.0,2,2,13,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916
59.0,65682,1,0,42.0,2465708732.26345,1,124,1.0,10,3,10,12,12,433,21461,43149,0.6806388235627777,0.1565544748871397
68.0,115529,0,0,23.0,99185872.8129559,0,78,1248575.0,19,2,8,1,1,285,41879,43149,0.09514333342787,0.1330029655191973
21.0,1733,2,1,45.0,3058135886.42571,1,76,1.0,19,4,19,12,12,916,42439,17231,0.6806388235627777,0.1450280781765116
20.0,1668,0,4,18.0,4271632652.19945,1,167,4713800.0,6,4,17,2,1,15338,41879,17196,0.2244085715096029,0.1050362288992092
24.0,71511,1,4,28.0,529145647.31707805,0,118,2370706.0,17,6,6,1,1,1152,21461,17196,0.09514333342787,0.0808736905795741
40.0,133090,2,1,56.0,2028748501.22468,1,36,1.0,5,5,5,16,16,8334,42439,17231,0.7414695238365343,0.1040377575249511
24.0,124167,0,2,22.0,979412359.646958,1,73,1.0,17,3,17,18,18,347,41879,25624,0.7639504348072704,0.1465081250016114
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916
21.0,49103,0,2,18.0,618214452.420873,1,36,1.0,13,6,13,10,10,8334,41879,25624,0.638057333371148,0.1040377575249511
13.0,60316,0,0,35.0,1137293541.22855,0,32,5559744.0,8,2,0,1,1,2141,41879,43149,0.09514333342787,0.1461187604848868
59.0,100627,0,2,40.0,612838786.415191,1,36,1.0,17,0,17,11,11,8334,41879,25624,0.6606787500354513,0.1040377575249511
41.0,68629,2,0,37.0,1649416680.12135,0,172,5685730.0,1,3,6,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916
59.0,34281,0,4,21.0,3812200188.8454704,1,167,8246743.0,11,3,0,1,1,15338,41879,17196,0.2618100000945367,0.1050362288992092
75.0,82766,2,1,44.0,1611916207.75518,1,172,1.0,21,0,21,12,12,40823,42439,17231,0.6806388235627777,0.1160862853923916
56.0,110868,2,0,42.0,390849348.173575,0,172,3932439.0,13,1,0,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
17.0,103927,2,2,29.0,1073434378.02491,1,172,1512462.0,0,0,12,2,1,40823,42439,25624,0.2244085715096029,0.1160862853923916
19.0,98930,2,2,36.0,210529487.662402,1,172,1.0,1,3,1,14,14,40823,42439,25624,0.714255789503538,0.1160862853923916
35.0,114483,2,0,48.0,224086896.974677,0,172,7510819.0,0,1,2,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
15.0,55487,2,0,39.0,1888215761.78761,0,84,2058878.0,8,4,12,1,1,5141,42439,43149,0.09514333342787,0.1207871861641211
18.0,103159,0,2,42.0,3411983017.72234,1,7,1.0,18,6,18,12,12,1271,41879,25624,0.6806388235627777,0.1133000470223881
65.0,4936,0,0,30.0,881820286.3925401,0,172,5554374.0,23,0,16,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
50.0,136621,1,1,38.0,1932484201.66911,0,36,3234322.0,20,0,9,1,1,8334,21461,17231,0.09514333342787,0.1040377575249511
14.0,3691,0,1,23.0,3208914616.14948,0,37,1025222.0,15,0,18,1,1,426,41879,17231,0.09514333342787,0.0593291415326385
10.0,3491,0,4,33.0,674766110.458096,0,172,695856.0,7,1,5,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916
89.0,65977,2,2,29.0,1548410285.24186,0,64,9325632.0,17,0,18,1,1,2551,42439,25624,0.09514333342787,0.0839479107983439
27.0,8343,1,0,39.0,707359263.706512,1,88,1392127.0,9,1,7,1,1,2872,21461,43149,0.2618100000945367,0.1117729787975555
41.0,131131,2,0,33.0,1156647584.96026,1,172,7509130.0,20,1,23,2,1,40823,42439,43149,0.2244085715096029,0.1160862853923916
55.0,55511,0,2,38.0,2502844855.48065,0,172,9810009.0,0,1,11,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916
58.0,54293,2,0,32.0,454605483.4295231,0,36,419649.0,20,3,0,1,1,8334,42439,43149,0.09514333342787,0.1040377575249511
22.0,52281,2,4,35.0,2555828171.48638,0,172,1962737.0,11,1,18,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916
17.0,10523,2,1,31.0,3891027805.50636,1,167,9968852.0,4,4,19,2,1,15338,42439,17231,0.2244085715096029,0.1050362288992092
63.0,87633,2,4,39.0,3264787277.65245,0,8,1573416.0,6,3,1,1,1,308,42439,17196,0.09514333342787,0.1008653674139527
19.0,108279,2,4,29.0,3558641694.4380603,0,157,2457680.0,3,4,17,1,1,541,42439,17196,0.09514333342787,0.1054411355321744
100.0,60809,1,2,34.0,1164065472.89026,1,172,1.0,14,5,14,9,9,40823,21461,25624,0.6122042857548015,0.1160862853923916
16.0,105936,0,4,32.0,3288695300.53574,1,151,4552896.0,5,1,12,1,1,596,41879,17196,0.2618100000945367,0.1024473544102616
18.0,103159,0,2,42.0,3411983017.72234,1,7,1.0,18,6,18,12,12,1271,41879,25624,0.6806388235627777,0.1133000470223881
30.0,96842,2,4,19.0,2971034483.89162,0,24,3587356.0,15,0,3,1,1,2068,42439,17196,0.09514333342787,0.1112256922337516
34.0,14734,0,2,34.0,2105826666.34748,1,88,1.0,9,2,9,8,8,2872,41879,25624,0.5823738461974786,0.1117729787975555
17.0,53769,0,1,25.0,3343852136.59322,1,172,1.0,3,4,3,11,11,40823,41879,17231,0.6606787500354513,0.1160862853923916
12.0,58796,2,4,36.0,3184951156.1976,1,107,1.0,23,4,23,12,12,781,42439,17196,0.6806388235627777,0.1686652162857089
17.0,15377,2,0,21.0,2289018604.35016,1,172,3546095.0,7,3,6,2,1,40823,42439,43149,0.2244085715096029,0.1160862853923916
50.0,123675,0,0,28.0,3728016920.7404704,1,36,164451.0,9,2,12,1,1,8334,41879,43149,0.2618100000945367,0.1040377575249511
47.0,107113,0,0,39.0,2470358761.79844,1,172,1.0,5,6,5,18,17,40823,41879,43149,0.7204721739377051,0.1160862853923916
34.0,78844,2,2,19.0,407848310.21939504,1,32,1.0,19,4,19,11,10,2141,42439,25624,0.5981787500354513,0.1461187604848868
60.0,51542,0,1,36.0,1336963153.19223,0,81,1535056.0,2,3,8,1,1,180,41879,17231,0.09514333342787,0.0409235675706336
59.0,32924,2,3,28.0,3588794558.59375,1,157,3538280.0,12,6,13,1,1,541,42439,2579,0.2618100000945367,0.1054411355321744
27.0,52957,0,4,18.0,1294406359.8168,1,139,2223549.0,9,6,16,1,1,1090,41879,17196,0.2618100000945367,0.0936720182653581
39.0,22860,0,0,34.0,1415299554.34342,0,134,5917974.0,10,4,23,1,1,150,41879,43149,0.09514333342787,0.035941032261724
31.0,136253,2,1,29.0,2850677061.55558,0,172,857140.0,11,2,13,1,1,40823,42439,17231,0.09514333342787,0.1160862853923916
31.0,40358,1,0,39.0,671660213.465066,1,172,3951406.0,8,6,15,1,1,40823,21461,43149,0.2618100000945367,0.1160862853923916
31.0,55734,0,0,22.0,278170177.161953,0,172,3406789.0,2,3,16,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
18.0,11306,0,2,32.0,3397400533.02037,0,132,2777054.0,21,3,17,1,1,112,41879,25624,0.09514333342787,0.047614188039036
47.0,46564,0,2,23.0,2253610725.361,0,171,491714.0,6,3,13,1,1,3114,41879,25624,0.09514333342787,0.1319560307792777
20.0,30330,2,0,28.0,1964150665.78048,1,84,1.0,3,6,3,8,8,5141,42439,43149,0.5823738461974786,0.1207871861641211
56.0,44830,2,0,31.0,4204700290.71236,1,167,1.0,3,6,3,11,11,15338,42439,43149,0.6606787500354513,0.1050362288992092
48.0,43313,2,4,33.0,208736592.812236,0,172,8110442.0,0,5,3,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916
24.0,49895,2,2,31.0,3684523450.77955,0,36,3672251.0,12,6,0,1,1,8334,42439,25624,0.09514333342787,0.1040377575249511
16.0,136561,0,0,33.0,1689132221.75694,1,172,1.0,17,4,17,11,11,40823,41879,43149,0.6606787500354513,0.1160862853923916
39.0,49531,1,0,38.0,1860392759.509611,1,76,1.0,3,5,3,9,9,916,21461,43149,0.6122042857548015,0.1450280781765116
30.0,101195,0,0,46.0,562220049.883605,0,172,670046.0,7,6,13,2,1,40823,41879,43149,0.08155142865246,0.1160862853923916
72.0,54708,2,0,32.0,1753804401.98695,1,172,6003200.0,20,4,8,1,1,40823,42439,43149,0.2618100000945367,0.1160862853923916
39.0,62084,2,2,43.0,3209370235.1012,0,37,1977905.0,9,5,12,1,1,426,42439,25624,0.09514333342787,0.0593291415326385
56.0,7468,0,0,40.0,1857653519.49558,1,36,1.0,23,5,23,8,8,8334,41879,43149,0.5823738461974786,0.1040377575249511
46.0,112237,2,2,22.0,3205984912.31756,0,24,3790655.0,3,1,6,1,1,2068,42439,25624,0.09514333342787,0.1112256922337516
19.0,71843,1,0,27.0,3595696863.06648,1,172,2057297.0,20,5,0,1,1,40823,21461,43149,0.2618100000945367,0.1160862853923916
35.0,33050,0,0,35.0,1174742236.03962,0,172,8338229.0,14,0,2,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
16.0,30173,2,1,28.0,3766111434.36211,0,167,8372403.0,1,5,4,1,1,15338,42439,17231,0.09514333342787,0.1050362288992092
9.0,41813,2,0,30.0,350411946.45757,0,172,6740149.0,13,5,13,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
47.0,44561,0,0,26.0,1534210028.08589,0,8,626599.0,0,6,18,1,1,308,41879,43149,0.09514333342787,0.1008653674139527
40.0,26739,2,0,36.0,3067113769.95382,1,88,5918769.0,9,5,21,1,1,2872,42439,43149,0.2618100000945367,0.1117729787975555
22.0,94018,1,2,25.0,2026268544.57864,1,36,2282463.0,8,2,22,2,1,8334,21461,25624,0.2244085715096029,0.1040377575249511
53.0,99858,1,4,21.0,2218705589.89448,0,172,3383170.0,0,5,20,1,1,40823,21461,17196,0.09514333342787,0.1160862853923916
25.0,75327,1,0,37.0,366650909.88809,1,172,899972.0,20,4,10,2,1,40823,21461,43149,0.2244085715096029,0.1160862853923916
13.0,129709,0,0,20.0,1681415870.22907,0,172,1540086.0,18,2,22,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
45.0,87544,0,2,21.0,3415664856.96177,0,162,605168.0,3,4,2,1,1,208,41879,25624,0.09514333342787,0.0824923004721465
84.0,27190,1,2,43.0,2750757920.60402,0,172,8265425.0,14,0,22,1,1,40823,21461,25624,0.09514333342787,0.1160862853923916
24.0,36632,2,0,40.0,4125388151.6702,1,167,1491915.0,14,1,8,1,1,15338,42439,43149,0.2618100000945367,0.1050362288992092
66.0,134828,1,0,25.0,606435175.54077,1,77,2748441.0,20,4,0,2,1,449,21461,43149,0.2244085715096029,0.1135922026444212
25.0,65430,2,4,29.0,156122665.86623898,0,172,1197654.0,14,2,18,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916
13.0,74169,2,4,22.0,738026983.620727,1,84,3433605.0,13,1,20,2,1,5141,42439,17196,0.2244085715096029,0.1207871861641211
62.0,121446,0,0,41.0,1562503975.94688,1,82,1.0,22,6,22,10,10,1356,41879,43149,0.638057333371148,0.1018154739166548
82.0,135423,2,4,38.0,2304923506.33648,0,46,7649477.0,15,2,3,1,1,246,42439,17196,0.09514333342787,0.1257803187273594
65.0,15460,0,0,39.0,1948216227.33163,1,36,1.0,11,0,11,16,15,8334,41879,43149,0.6938504762174867,0.1040377575249511
46.0,92794,2,4,47.0,1256466698.28161,0,172,3437157.0,15,1,20,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916
68.0,47097,0,2,27.0,3558836407.552329,0,171,5944739.0,13,5,18,1,1,3114,41879,25624,0.09514333342787,0.1319560307792777
46.0,97386,1,4,31.0,1310861391.10923,0,64,718534.0,11,5,3,1,1,2551,21461,17196,0.09514333342787,0.0839479107983439
29.0,12668,2,4,30.0,2804811071.28845,1,32,1.0,4,4,4,16,16,2141,42439,17196,0.7414695238365343,0.1461187604848868
12.0,33318,2,1,37.0,3156119535.9700303,0,171,4026141.0,10,6,20,1,1,3114,42439,17231,0.09514333342787,0.1319560307792777
42.0,47893,2,2,29.0,817572256.159521,0,172,4947503.0,7,2,1,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916
66.0,59057,0,0,36.0,399358891.067423,1,172,1.0,20,6,20,14,14,40823,41879,43149,0.714255789503538,0.1160862853923916
51.0,22593,1,0,31.0,1101394995.4126198,1,172,2006018.0,11,2,5,2,1,40823,21461,43149,0.2244085715096029,0.1160862853923916
31.0,13080,2,0,33.0,137848437.05703,1,172,1.0,6,6,6,8,8,40823,42439,43149,0.5823738461974786,0.1160862853923916
35.0,49767,2,0,37.0,2814363726.38225,0,172,163022.0,5,3,7,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092
52.0,96851,2,4,37.0,60120411.43607541,1,172,1.0,2,5,2,10,10,40823,42439,17196,0.7047240000378147,0.1160862853923916
64.0,123193,2,0,29.0,3842754399.50868,0,167,303857.0,1,5,12,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092
22.0,87116,1,2,42.0,539320737.295385,0,172,4064436.0,7,2,6,1,1,40823,21461,25624,0.09514333342787,0.1160862853923916
37.0,94207,0,0,24.0,3006431648.067,1,40,1.0,19,6,19,10,10,66,41879,43149,0.638057333371148,0.1348008450784115
13.0,91883,0,0,48.0,2217739777.75043,0,172,2284470.0,2,3,15,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
40.0,134693,1,4,32.0,4226170669.4716897,0,167,9877696.0,6,0,22,1,1,15338,21461,17196,0.09514333342787,0.1050362288992092
13.0,66494,1,0,32.0,341206182.02580804,1,172,1.0,16,4,16,14,14,40823,21461,43149,0.714255789503538,0.1160862853923916
19.0,51799,0,2,37.0,2296766383.6316,1,172,1.0,3,3,3,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916
37.0,72593,0,4,34.0,3959927847.341,0,167,10342838.0,19,2,2,1,1,15338,41879,17196,0.09514333342787,0.1050362288992092
80.0,33094,1,4,33.0,1216214644.21161,0,172,343733.0,22,3,22,1,1,40823,21461,17196,0.09514333342787,0.1160862853923916
85.0,137745,0,4,38.0,1857778914.1351893,0,36,3033324.0,13,3,11,1,1,8334,41879,17196,0.09514333342787,0.1040377575249511
17.0,17163,2,4,30.0,4212948570.31838,1,167,6041757.0,15,4,17,2,1,15338,42439,17196,0.3672657143667457,0.1050362288992092
38.0,35727,0,4,22.0,3795326456.12857,1,167,4243096.0,2,3,23,1,1,15338,41879,17196,0.2618100000945367,0.1050362288992092
20.0,41974,2,0,19.0,2093590369.562189,1,36,1.0,6,1,6,9,9,8334,42439,43149,0.6122042857548015,0.1040377575249511
10.0,95399,0,0,31.0,3741708341.70176,0,36,1997074.0,21,2,18,1,1,8334,41879,43149,0.09514333342787,0.1040377575249511
55.0,125518,2,4,32.0,2608513292.76854,1,172,1.0,15,2,15,8,8,40823,42439,17196,0.5823738461974786,0.1160862853923916
48.0,42443,1,2,31.0,2214539549.44216,0,24,3282404.0,0,4,0,1,1,2068,21461,25624,0.09514333342787,0.1112256922337516
20.0,73753,0,2,55.0,871065899.955426,0,171,10341909.0,19,5,3,1,1,3114,41879,25624,0.09514333342787,0.1319560307792777
10.0,114126,1,0,31.0,1940920325.77477,1,84,1.0,8,2,8,11,11,5141,21461,43149,0.6606787500354513,0.1207871861641211
42.0,20340,0,4,29.0,2685346155.70485,1,84,1.0,18,2,18,12,12,5141,41879,17196,0.6806388235627777,0.1207871861641211
16.0,73638,1,3,37.0,2387532257.8348,0,32,2132424.0,19,1,3,1,1,2141,21461,2579,0.09514333342787,0.1461187604848868
36.0,89842,2,2,19.0,870382135.2305571,0,171,5135463.0,8,5,22,1,1,3114,42439,25624,0.09514333342787,0.1319560307792777
18.0,52814,0,0,23.0,565529320.666826,1,172,1.0,0,6,0,16,16,40823,41879,43149,0.7414695238365343,0.1160862853923916
17.0,83935,1,2,33.0,3751215495.10754,0,36,6587008.0,11,3,6,1,1,8334,21461,25624,0.09514333342787,0.1040377575249511
18.0,17207,2,2,36.0,2009380843.5381,1,88,4284467.0,23,2,9,1,1,2872,42439,25624,0.2618100000945367,0.1117729787975555
38.0,98942,2,0,30.0,3749990225.6054,1,84,1148563.0,12,0,5,2,1,5141,42439,43149,0.2244085715096029,0.1207871861641211
43.0,32764,1,0,48.0,4125656636.04483,1,167,1.0,18,5,18,9,9,15338,21461,43149,0.6122042857548015,0.1050362288992092
32.0,74312,0,2,46.0,178953067.13044098,1,167,1.0,6,6,6,15,15,15338,41879,25624,0.728543000028361,0.1050362288992092
26.0,34258,2,0,39.0,4137362431.06195,0,167,6450016.0,13,4,21,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092
32.0,72388,0,0,45.0,176583066.467017,1,167,1.0,7,3,7,12,12,15338,41879,43149,0.6806388235627777,0.1050362288992092
29.0,64611,1,2,33.0,2626604485.00006,0,172,236717.0,4,1,10,1,1,40823,21461,25624,0.09514333342787,0.1160862853923916
53.0,57903,2,2,27.0,3996150038.49058,0,167,5858659.0,0,5,5,1,1,15338,42439,25624,0.09514333342787,0.1050362288992092
10.0,52873,1,2,28.0,1108282476.2967,0,172,946046.0,11,2,12,1,1,40823,21461,25624,0.09514333342787,0.1160862853923916
30.0,60870,2,1,47.0,3613723554.44514,1,172,1.0,3,5,3,14,14,40823,42439,17231,0.714255789503538,0.1160862853923916
55.0,13553,0,1,28.0,1398702377.7566302,1,47,1.0,14,5,14,14,14,355,41879,17231,0.714255789503538,0.19880794444602
28.0,116098,0,1,24.0,394265985.94417,0,167,9853730.0,0,4,23,1,1,15338,41879,17231,0.09514333342787,0.1050362288992092
46.0,95024,1,4,34.0,2423003401.83684,1,172,1.0,23,4,23,10,10,40823,21461,17196,0.638057333371148,0.1160862853923916
30.0,75139,0,2,35.0,1876970383.1532,1,36,3305697.0,2,0,20,2,1,8334,41879,25624,0.2244085715096029,0.1040377575249511
89.0,74628,1,0,38.0,1853135193.68441,1,36,1.0,8,0,8,9,9,8334,21461,43149,0.6122042857548015,0.1040377575249511
37.0,90097,1,0,33.0,2003454642.49633,0,84,4114122.0,0,5,9,1,1,5141,21461,43149,0.09514333342787,0.1207871861641211
43.0,23422,2,0,33.0,3520413039.03159,1,172,1.0,20,4,20,4,4,40823,42439,43149,0.3967622222852467,0.1160862853923916
52.0,102802,0,2,39.0,363651541.754367,1,172,1.0,7,6,7,9,9,40823,41879,25624,0.6122042857548015,0.1160862853923916
41.0,75985,0,0,41.0,3379689042.2535,1,107,1.0,6,5,6,10,10,781,41879,43149,0.7047240000378147,0.1686652162857089
76.0,131482,1,2,21.0,2024437025.3162696,0,77,9029932.0,8,6,20,1,1,449,21461,25624,0.09514333342787,0.1135922026444212
26.0,58748,1,0,21.0,655528997.559778,0,88,7863847.0,21,5,20,1,1,2872,21461,43149,0.09514333342787,0.1117729787975555
16.0,132470,2,2,30.0,603862962.622949,0,172,5978384.0,10,1,6,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916
26.0,106047,0,2,26.0,1289521776.11069,1,172,1.0,14,5,14,10,10,40823,41879,25624,0.638057333371148,0.1160862853923916
66.0,76900,1,3,24.0,2819377465.59706,1,172,2814677.0,5,4,15,1,1,40823,21461,2579,0.2618100000945367,0.1160862853923916
14.0,118232,1,2,18.0,2578548686.59523,0,84,3984394.0,4,0,1,1,1,5141,21461,25624,0.09514333342787,0.1207871861641211
39.0,104086,2,2,30.0,127660010.480714,1,172,2392353.0,13,5,21,1,1,40823,42439,25624,0.2618100000945367,0.1160862853923916
69.0,81037,0,4,35.0,3240547427.82262,1,171,1.0,14,6,14,12,11,3114,41879,17196,0.621815294151013,0.1319560307792777
66.0,11862,0,1,49.0,987528724.155498,0,36,5706331.0,7,1,6,1,1,8334,41879,17231,0.09514333342787,0.1040377575249511
55.0,124315,0,0,42.0,1555045195.20829,1,60,5035443.0,2,6,19,1,1,2199,41879,43149,0.2618100000945367,0.1182263430129615
45.0,24663,1,0,31.0,1154397272.17488,0,172,700543.0,11,0,9,1,1,40823,21461,43149,0.09514333342787,0.1160862853923916
27.0,104152,2,0,38.0,2293516043.0704,1,172,1.0,19,0,19,13,13,40823,42439,43149,0.6983811111426234,0.1160862853923916
52.0,4663,2,4,34.0,1609181264.75094,0,82,9967274.0,9,2,0,1,1,1356,42439,17196,0.09514333342787,0.1018154739166548
19.0,108038,0,0,29.0,711387875.3306121,1,36,1.0,7,1,7,8,8,8334,41879,43149,0.5823738461974786,0.1040377575249511
10.0,2576,0,1,33.0,3055247559.93539,0,77,3553664.0,22,6,19,1,1,449,41879,17231,0.09514333342787,0.1135922026444212
38.0,13253,0,3,32.0,3582013412.5182204,0,139,6197831.0,14,0,21,1,1,1090,41879,2579,0.09514333342787,0.0936720182653581
54.0,50772,0,2,21.0,4140984480.47106,0,167,6045213.0,20,1,21,1,1,15338,41879,25624,0.09514333342787,0.1050362288992092
23.0,39666,0,1,19.0,680576373.9212741,1,172,4831982.0,20,0,22,1,1,40823,41879,17231,0.2618100000945367,0.1160862853923916
11.0,75706,1,2,36.0,1569879575.86153,0,82,5235222.0,12,1,22,1,1,1356,21461,25624,0.09514333342787,0.1018154739166548
28.0,9680,2,1,30.0,1711032508.25744,1,36,1.0,19,6,19,8,7,8334,42439,17231,0.5054507692744016,0.1040377575249511
76.0,23768,0,1,45.0,2761008486.28482,0,172,2660065.0,17,6,22,1,1,40823,41879,17231,0.09514333342787,0.1160862853923916
96.0,107355,0,2,23.0,1600647143.35782,1,149,3156243.0,4,4,15,2,1,64,41879,25624,0.2244085715096029,0.0662443478343075
60.0,30556,2,4,30.0,1754740776.91301,0,172,1480458.0,17,6,14,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916
42.0,29013,1,2,50.0,3040364468.85512,0,37,6558016.0,0,3,2,1,1,426,21461,25624,0.09514333342787,0.0593291415326385
31.0,77601,2,0,36.0,3692559356.26978,1,84,1.0,2,6,2,11,11,5141,42439,43149,0.6606787500354513,0.1207871861641211
30.0,128433,0,1,36.0,3743444357.33722,0,88,3256915.0,17,5,0,1,1,2872,41879,17231,0.09514333342787,0.1117729787975555
10.0,36067,0,1,30.0,3694575496.5664296,0,84,9705331.0,3,6,19,1,1,5141,41879,17231,0.09514333342787,0.1207871861641211
39.0,102722,2,4,41.0,1872286025.47982,1,36,4680797.0,12,5,8,2,1,8334,42439,17196,0.2244085715096029,0.1040377575249511
13.0,77281,2,0,43.0,1093151007.13346,0,172,8214152.0,7,5,5,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
26.0,41527,2,1,22.0,2174026111.71423,0,172,3604527.0,5,3,12,1,1,40823,42439,17231,0.09514333342787,0.1160862853923916
29.0,119374,2,1,20.0,1760299316.72885,0,172,1712375.0,3,5,8,1,1,40823,42439,17231,0.09514333342787,0.1160862853923916
28.0,33407,2,4,26.0,2272524610.25788,0,60,8664746.0,16,4,9,1,1,2199,42439,17196,0.09514333342787,0.1182263430129615
22.0,36441,0,2,49.0,2942314735.6012,0,159,4610745.0,9,2,0,1,1,850,41879,25624,0.09514333342787,0.0942349239772716
27.0,96024,0,3,26.0,2974306563.9236608,0,24,5949845.0,3,5,6,1,1,2068,41879,2579,0.09514333342787,0.1112256922337516
25.0,43263,2,2,42.0,796562627.065336,0,32,2359153.0,21,3,14,1,1,2141,42439,25624,0.09514333342787,0.1461187604848868
26.0,97839,1,2,38.0,41856968.88047461,0,171,2618217.0,17,6,9,1,1,3114,21461,25624,0.09514333342787,0.1319560307792777
37.0,14693,1,4,22.0,3623775929.38894,1,172,1.0,1,0,1,9,9,40823,21461,17196,0.6122042857548015,0.1160862853923916
57.0,16703,0,1,35.0,401638860.432447,1,172,564276.0,12,3,23,1,1,40823,41879,17231,0.2618100000945367,0.1160862853923916
22.0,82583,2,0,31.0,2366310676.56753,1,171,1.0,19,5,19,16,16,3114,42439,43149,0.7414695238365343,0.1319560307792777
48.0,114564,0,0,28.0,193717069.148875,1,172,173141.0,5,4,5,1,1,40823,41879,43149,0.2618100000945367,0.1160862853923916
22.0,99920,1,0,30.0,1883167214.94666,1,36,1.0,17,5,17,15,15,8334,21461,43149,0.728543000028361,0.1040377575249511
17.0,131976,1,4,23.0,638128790.640341,1,172,4313958.0,10,0,12,1,1,40823,21461,17196,0.2618100000945367,0.1160862853923916
26.0,21858,2,0,35.0,2310980788.87565,0,172,1592924.0,5,5,18,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
32.0,74312,0,2,46.0,178953067.13044098,1,167,1.0,6,6,6,15,15,15338,41879,25624,0.728543000028361,0.1050362288992092
140.0,7658,1,0,42.0,2930888911.26406,0,172,4111267.0,2,0,12,1,1,40823,21461,43149,0.09514333342787,0.1160862853923916
76.0,13708,2,3,24.0,4143257087.06607,0,167,6290724.0,0,5,4,1,1,15338,42439,2579,0.09514333342787,0.1050362288992092
28.0,49919,2,0,42.0,2080776513.9368,1,77,1.0,21,3,21,15,15,449,42439,43149,0.728543000028361,0.1135922026444212
64.0,32629,0,0,28.0,3507538739.71132,1,172,1.0,21,0,21,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916
20.0,58258,2,1,29.0,1927087337.20659,1,36,1.0,18,3,18,12,12,8334,42439,17231,0.6806388235627777,0.1040377575249511
38.0,40962,2,0,26.0,102330184.576427,1,172,6356861.0,0,2,10,1,1,40823,42439,43149,0.2618100000945367,0.1160862853923916
23.0,63972,1,4,28.0,1295311972.7466302,0,169,3394697.0,16,4,9,1,1,298,21461,17196,0.09514333342787,0.1602998679886707
23.0,12997,1,1,38.0,3437003876.1929607,1,172,6930243.0,14,1,9,1,1,40823,21461,17231,0.2618100000945367,0.1160862853923916
48.0,11332,0,0,35.0,52546810.9421847,0,172,6273768.0,10,0,19,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916
73.0,13652,1,0,20.0,2743616738.26855,1,84,842185.0,18,2,0,1,1,5141,21461,43149,0.2618100000945367,0.1207871861641211
19.0,22991,2,0,36.0,2426436758.03837,0,172,7765007.0,6,1,9,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
55.0,127744,0,1,31.0,4168088006.1094704,0,167,2466311.0,20,6,7,1,1,15338,41879,17231,0.09514333342787,0.1050362288992092
24.0,56779,0,2,23.0,3993613702.07145,1,167,3403702.0,4,2,18,2,1,15338,41879,25624,0.2244085715096029,0.1050362288992092
35.0,84999,2,2,32.0,4089018607.588,0,167,7391761.0,22,2,9,1,1,15338,42439,25624,0.09514333342787,0.1050362288992092
65.0,103292,0,1,37.0,2076293831.24954,1,159,1.0,21,4,21,14,14,850,41879,17231,0.714255789503538,0.0942349239772716
74.0,114853,2,0,26.0,817409439.3098509,0,172,8174765.0,9,5,18,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916
