purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train
17.0,58141,2,0,41.0,3250942557.07558,0,64,3374180.0,0,0,23,0,0,2551,42439,43149,0.114172000113444,0.0839479107983439
62.0,41511,2,2,40.0,2680543640.62454,0,171,7938347.0,0,0,3,0,0,3114,42439,25624,0.114172000113444,0.1319560307792777
47.0,99263,2,2,28.0,1746804583.43252,0,172,6763666.0,0,0,17,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
21.0,97720,0,2,19.0,3506044947.7373,0,172,346342.0,0,0,0,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
24.0,50160,0,4,44.0,1688709783.76823,0,172,8220834.0,0,0,21,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916
16.0,47253,2,1,33.0,3258805712.9441,0,98,1093432.0,0,0,9,0,0,65,42439,17231,0.114172000113444,0.4081551428652459
27.0,105652,1,2,29.0,777168745.214499,0,64,5608789.0,0,0,2,0,0,2551,21461,25624,0.114172000113444,0.0839479107983439
48.0,76298,0,2,38.0,734095952.614463,0,84,7974397.0,0,0,17,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211
31.0,72362,1,4,21.0,2412269294.36359,0,172,2535312.0,0,0,16,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916
22.0,86480,1,0,26.0,1066719921.64505,0,172,5148382.0,0,0,10,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
56.0,47771,2,2,35.0,1984555879.14092,0,36,2021848.0,0,0,15,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
50.0,55645,0,1,24.0,3047906184.90652,0,5,7491747.0,0,0,7,0,0,457,41879,17231,0.114172000113444,0.1202832467544745
42.0,117612,2,0,34.0,2962702639.33489,0,60,1981973.0,0,0,2,0,0,2199,42439,43149,0.114172000113444,0.1182263430129615
86.0,55571,2,0,26.0,1795541488.84447,0,172,5475322.0,0,0,16,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
45.0,65036,0,4,23.0,4213887405.73899,0,167,4737802.0,1,0,5,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092
17.0,103773,0,4,22.0,3124660368.29638,0,5,9633996.0,1,0,12,0,0,457,41879,17196,0.114172000113444,0.1202832467544745
67.0,90713,0,0,36.0,1651100289.6704,0,172,5932861.0,1,0,9,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
9.0,110614,2,0,32.0,365153149.246895,0,172,5885097.0,1,0,22,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
10.0,29697,2,0,45.0,609266103.975376,0,77,3665383.0,1,0,14,0,0,449,42439,43149,0.114172000113444,0.1135922026444212
52.0,41056,2,4,32.0,3354796335.4047,0,32,1276508.0,1,0,6,0,0,2141,42439,17196,0.114172000113444,0.1461187604848868
24.0,135281,1,0,44.0,517342358.62493,0,172,10182022.0,1,0,4,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
20.0,122119,0,0,21.0,720943302.526232,0,36,76096.0,1,0,4,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511
48.0,22043,0,0,29.0,2358872760.03164,0,172,607349.0,1,0,0,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
57.0,79755,2,0,34.0,19032265.5731371,0,159,9200943.0,1,0,13,0,0,850,42439,43149,0.114172000113444,0.0942349239772716
57.0,2009,1,4,26.0,2059281837.53522,0,36,2892015.0,1,0,14,0,0,8334,21461,17196,0.114172000113444,0.1040377575249511
31.0,45853,2,2,36.0,378976844.81747,0,172,4159412.0,1,0,22,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
16.0,100343,2,4,28.0,1281647749.72455,0,172,7755394.0,1,0,7,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
50.0,27016,2,4,39.0,2919187695.94096,0,32,1292311.0,1,0,2,0,0,2141,42439,17196,0.114172000113444,0.1461187604848868
10.0,122480,1,1,26.0,931716765.1801972,0,172,4167260.0,1,0,20,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
36.0,2005,1,0,49.0,427332129.380583,0,171,5046957.0,1,0,15,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777
40.0,48313,2,1,29.0,3127856371.26244,0,5,5466033.0,1,0,19,0,0,457,42439,17231,0.114172000113444,0.1202832467544745
27.0,52306,0,0,18.0,4276532203.3214703,0,167,8304275.0,1,0,23,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
57.0,133198,2,0,36.0,435689012.534817,0,171,10328932.0,1,0,12,0,0,3114,42439,43149,0.114172000113444,0.1319560307792777
60.0,29629,1,0,59.0,1867318614.9361105,0,36,8621395.0,1,0,7,0,0,8334,21461,43149,0.114172000113444,0.1040377575249511
40.0,111980,0,0,35.0,2533775315.10169,0,82,4865939.0,1,0,18,0,0,1356,41879,43149,0.114172000113444,0.1018154739166548
51.0,127407,1,4,40.0,3675654798.2268896,0,84,4770805.0,1,0,20,0,0,5141,21461,17196,0.114172000113444,0.1207871861641211
37.0,52557,2,1,39.0,11577720.4622578,0,167,9748853.0,2,0,5,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
41.0,119940,0,2,18.0,1045858462.26386,0,82,4219489.0,2,0,5,0,0,1356,41879,25624,0.114172000113444,0.1018154739166548
48.0,131400,0,1,30.0,2074439656.5909104,0,36,355425.0,2,0,23,0,0,8334,41879,17231,0.114172000113444,0.1040377575249511
18.0,10251,0,0,35.0,3029596167.5892,0,84,2023905.0,2,0,15,0,0,5141,41879,43149,0.114172000113444,0.1207871861641211
49.0,64831,2,0,34.0,3074862660.76281,0,36,10315498.0,2,0,16,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
50.0,116570,1,2,36.0,1209869720.1303,0,172,3245701.0,2,0,12,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
52.0,93315,0,0,25.0,2973034936.5221896,0,24,7136721.0,2,0,11,0,0,2068,41879,43149,0.114172000113444,0.1112256922337516
33.0,16472,2,0,42.0,2418593615.34779,0,172,4677966.0,2,0,22,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
14.0,134079,0,2,40.0,1342881757.61506,0,60,5013849.0,2,0,1,0,0,2199,41879,25624,0.114172000113444,0.1182263430129615
52.0,5016,0,3,38.0,3003748630.93164,0,35,5344775.0,2,0,5,0,0,309,41879,2579,0.114172000113444,0.1929008280272841
53.0,45488,1,0,31.0,1081189110.4627,0,172,5857026.0,2,0,7,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
32.0,90604,1,0,29.0,1480799468.72414,0,64,4706555.0,2,0,14,0,0,2551,21461,43149,0.114172000113444,0.0839479107983439
69.0,80170,2,0,39.0,1634297603.16477,0,172,4380688.0,2,0,9,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
33.0,64874,1,2,45.0,829596606.464358,0,36,7245613.0,2,0,5,0,0,8334,21461,25624,0.114172000113444,0.1040377575249511
46.0,67156,0,2,26.0,4124154435.7007694,0,167,9517496.0,2,0,22,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092
29.0,18673,0,0,52.0,2928254169.81367,0,172,7705501.0,2,0,21,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
48.0,96736,0,2,38.0,3718587181.74369,0,88,7794186.0,2,0,21,0,0,2872,41879,25624,0.114172000113444,0.1117729787975555
22.0,82835,0,0,31.0,1770274530.54408,0,112,10036016.0,2,0,22,0,0,111,41879,43149,0.114172000113444,0.0307832758669587
13.0,98995,2,0,19.0,1886491235.003589,0,36,2395983.0,2,0,9,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
48.0,84528,2,2,31.0,600877817.0762969,0,172,10327635.0,2,0,13,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
11.0,21946,1,0,32.0,3369574306.58912,0,24,1142436.0,2,0,21,0,0,2068,21461,43149,0.114172000113444,0.1112256922337516
60.0,66198,2,0,26.0,3177617325.86097,0,24,9887739.0,2,0,16,0,0,2068,42439,43149,0.114172000113444,0.1112256922337516
37.0,109356,0,0,27.0,2125406611.1869893,0,84,6232938.0,2,0,23,0,0,5141,41879,43149,0.114172000113444,0.1207871861641211
19.0,11261,0,0,34.0,3537420646.6415,0,88,9836891.0,2,0,6,0,0,2872,41879,43149,0.114172000113444,0.1117729787975555
59.0,75009,0,0,42.0,3147690303.0705,0,107,6430424.0,2,0,16,0,0,781,41879,43149,0.114172000113444,0.1686652162857089
35.0,132852,0,0,41.0,614033435.501458,0,36,10120700.0,2,0,23,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511
72.0,15494,2,4,40.0,227537097.533667,0,172,940844.0,2,0,5,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
51.0,74686,2,0,29.0,906585788.043534,0,172,9654908.0,2,0,8,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
54.0,105006,2,0,19.0,3713580332.59605,0,84,8530320.0,2,0,9,0,0,5141,42439,43149,0.114172000113444,0.1207871861641211
15.0,26593,2,4,42.0,3556020914.8218,0,88,7249043.0,2,0,5,0,0,2872,42439,17196,0.114172000113444,0.1117729787975555
13.0,72421,1,1,28.0,424307782.19366,0,171,7755886.0,2,0,8,0,0,3114,21461,17231,0.114172000113444,0.1319560307792777
28.0,22453,0,0,47.0,3287489501.63572,0,64,10131444.0,2,0,20,0,0,2551,41879,43149,0.114172000113444,0.0839479107983439
58.0,117536,0,3,32.0,2687185041.45847,0,172,5304618.0,2,0,17,1,0,40823,41879,2579,0.09514333342787,0.1160862853923916
13.0,76660,1,2,24.0,3653894405.99595,0,82,2821929.0,2,0,11,0,0,1356,21461,25624,0.114172000113444,0.1018154739166548
28.0,10020,0,1,25.0,1046680673.05666,0,153,2791436.0,2,0,19,0,0,754,41879,17231,0.114172000113444,0.0850735968386919
28.0,99102,1,0,35.0,1343689246.4409802,0,82,8984403.0,3,0,3,0,0,1356,21461,43149,0.114172000113444,0.1018154739166548
23.0,61740,0,2,38.0,2558192579.93731,0,172,431539.0,3,0,3,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
24.0,59000,2,4,36.0,3397972935.2198,0,91,7788407.0,3,0,23,0,0,1,42439,17196,0.114172000113444,0.09514333342787
28.0,7081,2,0,19.0,2297057956.0005608,0,172,5395044.0,3,0,16,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
17.0,40343,2,0,27.0,1869071639.97044,0,84,4443679.0,3,0,16,0,0,5141,42439,43149,0.114172000113444,0.1207871861641211
17.0,111204,1,2,21.0,2709529649.79837,1,172,5990789.0,3,0,19,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
25.0,98162,1,2,21.0,1132096462.9465802,0,172,9635953.0,3,0,14,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
57.0,108363,0,2,24.0,1564349716.54674,0,82,5291195.0,3,0,21,0,0,1356,41879,25624,0.114172000113444,0.1018154739166548
36.0,85992,2,4,23.0,81164620.6895553,1,172,2174314.0,3,0,23,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
25.0,83892,2,1,44.0,3878399141.0598702,0,167,8940470.0,3,0,15,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
30.0,60614,2,0,41.0,4071533534.40363,0,167,5501709.0,3,0,11,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
85.0,52070,1,0,24.0,2113882274.71092,0,7,7194322.0,3,0,21,0,0,1271,21461,43149,0.114172000113444,0.1133000470223881
31.0,8203,0,1,36.0,586767937.061062,0,172,6242910.0,3,0,21,0,0,40823,41879,17231,0.114172000113444,0.1160862853923916
9.0,88057,2,0,26.0,4062591666.29989,0,167,6972213.0,3,0,10,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
46.0,113636,2,0,25.0,520513514.188666,0,169,6609133.0,3,0,15,0,0,298,42439,43149,0.114172000113444,0.1602998679886707
46.0,118448,1,0,23.0,1910797957.81848,0,36,3167320.0,3,0,11,0,0,8334,21461,43149,0.114172000113444,0.1040377575249511
21.0,116266,1,0,33.0,427388745.955333,0,171,9660094.0,3,0,8,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777
66.0,83101,2,0,40.0,992321160.23033,0,36,860781.0,3,0,4,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
16.0,5286,0,2,32.0,2257921224.64948,0,172,6701612.0,3,0,14,1,0,40823,41879,25624,0.09514333342787,0.1160862853923916
37.0,127005,1,1,38.0,154624233.932115,0,172,3029425.0,3,0,2,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
43.0,61486,1,0,25.0,2255112764.42028,0,64,9380642.0,3,0,14,0,0,2551,21461,43149,0.114172000113444,0.0839479107983439
35.0,103979,2,1,43.0,2815586235.1325607,0,172,4533962.0,3,0,16,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916
30.0,127015,0,0,21.0,544558463.315224,0,172,4592678.0,3,0,0,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
56.0,102423,2,2,27.0,1364487069.46449,0,134,5450758.0,4,0,1,0,0,150,42439,25624,0.114172000113444,0.035941032261724
50.0,118076,1,2,48.0,4100953288.47429,0,167,410225.0,4,0,10,0,0,15338,21461,25624,0.114172000113444,0.1050362288992092
25.0,113115,0,0,27.0,97395765.76911,0,139,7962583.0,4,0,0,0,0,1090,41879,43149,0.114172000113444,0.0936720182653581
20.0,101204,1,0,27.0,1687742824.40889,0,172,2415895.0,4,0,5,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
23.0,18863,0,2,21.0,1153003291.46345,0,172,3536259.0,4,0,6,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
23.0,44875,1,1,21.0,3144750897.98711,0,24,5468670.0,4,0,21,0,0,2068,21461,17231,0.114172000113444,0.1112256922337516
25.0,63286,1,0,24.0,422937946.349528,0,171,7571158.0,4,0,13,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777
21.0,105510,1,2,33.0,119822730.889259,0,172,8084939.0,4,0,14,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
53.0,76408,1,3,34.0,1569907892.4966,0,82,6126182.0,4,0,6,0,0,1356,21461,2579,0.114172000113444,0.1018154739166548
9.0,55919,0,2,39.0,1794877134.01006,0,88,5667698.0,4,0,14,0,0,2872,41879,25624,0.114172000113444,0.1117729787975555
58.0,99072,0,2,23.0,84051532.4610364,0,138,8744664.0,4,0,23,0,0,350,41879,25624,0.114172000113444,0.0663967887339921
16.0,58502,2,0,25.0,3651821805.7131705,0,46,3809638.0,4,0,2,0,0,246,42439,43149,0.114172000113444,0.1257803187273594
53.0,4477,1,0,33.0,789417303.521644,1,32,8209083.0,4,0,4,1,0,2141,21461,43149,0.09514333342787,0.1461187604848868
51.0,111965,2,2,27.0,3557403864.11564,0,64,4416328.0,4,0,1,0,0,2551,42439,25624,0.114172000113444,0.0839479107983439
34.0,98552,2,0,34.0,217155730.720572,0,172,2723.0,4,0,3,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
54.0,14712,0,4,24.0,3009906816.02203,0,24,6193246.0,4,0,12,0,0,2068,41879,17196,0.114172000113444,0.1112256922337516
43.0,95391,0,2,27.0,1969424979.22112,0,76,5638828.0,4,0,22,0,0,916,41879,25624,0.114172000113444,0.1450280781765116
10.0,56044,2,1,32.0,692176721.78361,0,52,7729480.0,4,0,17,0,0,259,42439,17231,0.114172000113444,0.1498896212142697
24.0,79859,1,0,33.0,3220621054.03364,0,24,7139708.0,4,0,13,0,0,2068,21461,43149,0.114172000113444,0.1112256922337516
25.0,29783,2,1,44.0,3984192154.1213,0,167,10277973.0,4,0,5,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
32.0,22721,1,4,45.0,3644815698.6043897,1,6,8636942.0,4,0,5,0,0,13,21461,17196,0.114172000113444,0.0872700000315122
33.0,58573,1,4,40.0,1748296402.00493,0,172,1940775.0,4,0,17,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916
58.0,99925,2,4,49.0,3185193881.59085,0,107,1470213.0,4,0,4,0,0,781,42439,17196,0.114172000113444,0.1686652162857089
18.0,12903,1,0,41.0,3978922292.31041,0,167,3830528.0,4,0,20,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
43.0,12536,1,0,26.0,3395993824.22592,0,36,6060192.0,4,0,1,0,0,8334,21461,43149,0.114172000113444,0.1040377575249511
52.0,109830,1,1,20.0,2784931011.87318,0,172,2264838.0,4,0,23,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
32.0,54855,0,1,34.0,1787098111.77515,0,84,8081776.0,5,0,16,0,0,5141,41879,17231,0.114172000113444,0.1207871861641211
51.0,8615,2,1,40.0,3827730101.8456,0,167,5361901.0,5,0,3,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
30.0,47596,1,2,26.0,870284644.6621491,1,171,10316533.0,5,0,19,0,0,3114,21461,25624,0.114172000113444,0.1319560307792777
47.0,92045,0,0,34.0,3787682992.549,0,167,9100802.0,5,0,21,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
62.0,107402,0,4,28.0,3632010648.81796,0,172,4359928.0,5,0,17,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916
19.0,85128,0,4,34.0,3526373945.3767,0,120,5092312.0,5,0,6,0,0,200,41879,17196,0.114172000113444,0.2661993170759377
30.0,135914,2,0,33.0,122409912.14911298,0,172,7736227.0,5,0,16,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
35.0,108486,2,2,35.0,814855989.672986,0,172,6940149.0,5,0,21,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
18.0,124091,0,0,22.0,3092985361.46062,0,172,6505707.0,5,0,22,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
20.0,109998,2,0,23.0,700543997.452608,1,151,7391256.0,5,0,16,0,0,596,42439,43149,0.114172000113444,0.1024473544102616
44.0,78808,0,1,39.0,674878420.573614,0,172,3066883.0,5,0,17,0,0,40823,41879,17231,0.114172000113444,0.1160862853923916
30.0,14345,0,0,57.0,2787554855.52702,0,172,8708576.0,5,0,10,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
11.0,73636,2,4,27.0,2352803227.39334,0,172,1116971.0,5,0,7,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
36.0,134977,1,1,35.0,1807511086.9361105,0,172,7654258.0,5,0,15,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
60.0,84429,1,4,44.0,340102364.611132,0,172,4993100.0,5,0,10,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916
33.0,40265,2,0,32.0,4213674928.5915,0,167,3820176.0,5,0,0,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
37.0,826,1,1,33.0,928562883.442402,0,172,1989924.0,5,0,5,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
22.0,50448,1,0,21.0,400854381.981224,0,172,1743939.0,5,0,1,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
30.0,88199,0,4,19.0,1879194743.82346,0,36,1908216.0,5,0,3,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511
28.0,103398,1,0,20.0,1254408925.2772698,0,172,10253458.0,5,0,13,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
30.0,53727,2,0,33.0,3594080187.72925,0,172,9633274.0,6,0,18,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
27.0,122872,0,0,22.0,825220854.180428,1,76,599588.0,6,0,7,1,0,916,41879,43149,0.09514333342787,0.1450280781765116
42.0,25537,2,0,31.0,687884871.3210112,0,151,1172237.0,6,0,16,0,0,596,42439,43149,0.114172000113444,0.1024473544102616
27.0,47222,1,1,53.0,267286046.00601,0,172,3274932.0,6,0,8,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
24.0,88720,0,0,26.0,679853816.911139,0,172,1665605.0,6,0,23,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
44.0,57555,0,0,18.0,4094059399.22504,0,167,8830726.0,6,0,1,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
33.0,62135,1,0,39.0,2661165701.87595,0,172,3850159.0,6,0,16,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
48.0,81318,2,1,41.0,305895721.650007,0,172,9433029.0,6,0,1,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916
20.0,68956,2,0,19.0,1883883585.05382,0,36,8007128.0,6,0,14,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
22.0,97877,2,4,30.0,1591952633.70449,1,15,355127.0,6,0,3,0,0,286,42439,17196,0.114172000113444,0.1600373195895781
78.0,28520,0,2,37.0,3059292323.16063,0,36,7239497.0,6,0,11,0,0,8334,41879,25624,0.114172000113444,0.1040377575249511
63.0,46029,0,0,21.0,3595913940.19808,0,172,7768158.0,6,0,8,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
28.0,34680,0,0,39.0,3631358099.6282897,0,172,2215119.0,6,0,15,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
28.0,100720,0,1,26.0,1276341383.01183,0,172,87669.0,6,0,6,0,0,40823,41879,17231,0.114172000113444,0.1160862853923916
46.0,38608,2,4,35.0,3768678598.1465898,0,167,1436146.0,6,0,15,0,0,15338,42439,17196,0.114172000113444,0.1050362288992092
46.0,98169,2,1,29.0,3752166672.83635,0,88,7980259.0,6,0,21,0,0,2872,42439,17231,0.114172000113444,0.1117729787975555
97.0,30219,0,4,39.0,1635442099.10798,0,172,8911743.0,6,0,3,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916
40.0,116981,2,0,40.0,3228466515.93709,0,172,3577668.0,6,0,21,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
68.0,94916,1,2,36.0,434966340.269298,0,171,6958042.0,6,0,18,0,0,3114,21461,25624,0.114172000113444,0.1319560307792777
11.0,72641,0,2,45.0,4274265348.4644,0,167,5689229.0,6,0,10,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092
53.0,64958,0,0,19.0,1559588668.6996698,0,90,3380979.0,6,0,3,0,0,9,41879,43149,0.114172000113444,0.04077571432623
55.0,112976,0,0,31.0,4256225719.64121,0,167,6219961.0,6,0,7,1,0,15338,41879,43149,0.09514333342787,0.1050362288992092
69.0,44452,2,0,44.0,3940130966.59521,0,167,6156544.0,6,0,0,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
49.0,103819,2,2,33.0,3609961844.02873,0,172,9212609.0,6,0,15,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
44.0,53932,2,2,49.0,1172611488.80966,0,172,9653293.0,7,0,13,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
17.0,10926,2,0,19.0,3577507561.82048,0,153,2754133.0,7,0,10,0,0,754,42439,43149,0.114172000113444,0.0850735968386919
39.0,124251,1,2,18.0,1913297438.89206,0,77,4066090.0,7,0,5,0,0,449,21461,25624,0.114172000113444,0.1135922026444212
50.0,133027,0,0,42.0,479710940.00075,0,172,6156042.0,7,0,1,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
29.0,1036,0,1,37.0,429996522.096772,0,171,1367202.0,7,0,11,0,0,3114,41879,17231,0.114172000113444,0.1319560307792777
9.0,910,0,2,50.0,2847464187.29985,0,172,3687563.0,7,0,15,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
45.0,125991,1,0,40.0,2136481862.9956,0,167,8235049.0,7,0,0,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
62.0,92069,0,2,58.0,3512258250.05828,0,172,3679225.0,7,0,17,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
51.0,97814,1,4,33.0,4229887783.25404,0,167,464854.0,7,0,22,0,0,15338,21461,17196,0.114172000113444,0.1050362288992092
34.0,74360,0,4,44.0,1526132054.81266,0,171,668679.0,7,0,13,0,0,3114,41879,17196,0.114172000113444,0.1319560307792777
46.0,52775,2,4,29.0,3695577143.42372,0,88,28978.0,7,0,23,0,0,2872,42439,17196,0.114172000113444,0.1117729787975555
75.0,68766,2,2,33.0,3266368406.22051,1,171,963441.0,7,0,4,0,0,3114,42439,25624,0.114172000113444,0.1319560307792777
34.0,45505,2,0,31.0,952482390.1495,0,172,3265088.0,7,0,12,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
61.0,12950,0,1,22.0,2139437714.31942,0,167,10273543.0,7,0,10,0,0,15338,41879,17231,0.114172000113444,0.1050362288992092
43.0,102463,1,2,38.0,1310146150.63352,1,15,6591561.0,7,0,0,1,0,286,21461,25624,0.09514333342787,0.1600373195895781
41.0,49623,1,2,32.0,3349753026.88615,0,172,6916825.0,7,0,6,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
49.0,115612,2,3,28.0,4099549618.70249,0,167,6549676.0,7,0,12,0,0,15338,42439,2579,0.114172000113444,0.1050362288992092
31.0,66928,0,0,28.0,1749570086.64538,1,172,3960241.0,7,0,11,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
54.0,107084,2,0,32.0,2170052181.86934,0,60,8945999.0,7,0,18,0,0,2199,42439,43149,0.114172000113444,0.1182263430129615
17.0,53985,1,0,20.0,4098240184.10476,0,167,819952.0,7,0,20,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
44.0,98784,2,0,50.0,2800041665.82426,0,172,457379.0,7,0,0,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
31.0,109191,2,2,54.0,188097589.456479,0,172,3687322.0,8,0,15,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
40.0,70177,1,0,24.0,4038154649.7720704,0,167,10261610.0,8,0,13,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
27.0,84606,0,0,35.0,1835277392.76022,0,138,9782025.0,8,0,2,0,0,350,41879,43149,0.114172000113444,0.0663967887339921
10.0,118602,0,1,28.0,1527761137.57172,0,64,954296.0,8,0,7,0,0,2551,41879,17231,0.114172000113444,0.0839479107983439
25.0,30059,0,0,28.0,985016824.556111,0,148,5461905.0,8,0,2,0,0,145,41879,43149,0.114172000113444,0.0838057333371148
25.0,56830,0,4,31.0,1570270522.95805,0,171,4221045.0,8,0,11,0,0,3114,41879,17196,0.114172000113444,0.1319560307792777
67.0,55256,2,4,25.0,4010421023.8938704,0,167,6692801.0,8,0,21,0,0,15338,42439,17196,0.114172000113444,0.1050362288992092
17.0,20242,0,0,25.0,3366845251.15901,0,24,972121.0,8,0,2,0,0,2068,41879,43149,0.114172000113444,0.1112256922337516
32.0,52577,2,4,18.0,2793472292.19918,0,172,302634.0,8,0,20,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
42.0,92163,2,4,55.0,2239182766.20618,0,84,797348.0,8,0,2,0,0,5141,42439,17196,0.114172000113444,0.1207871861641211
34.0,116341,1,2,20.0,153416136.843967,0,172,10063986.0,8,0,20,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
59.0,77701,2,2,26.0,2262631630.15738,0,118,786297.0,8,0,6,0,0,1152,42439,25624,0.114172000113444,0.0808736905795741
16.0,74371,2,2,36.0,1799063026.8244698,0,172,2230033.0,8,0,12,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
19.0,78136,0,4,35.0,1368684119.1213,0,171,6594533.0,8,0,0,1,0,3114,41879,17196,0.09514333342787,0.1319560307792777
29.0,40670,2,4,25.0,833713645.491228,0,7,2681799.0,8,0,7,0,0,1271,42439,17196,0.114172000113444,0.1133000470223881
45.0,35591,0,2,28.0,3758660145.4664,0,167,9021275.0,8,0,22,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092
51.0,107575,2,0,31.0,1911088444.03998,0,36,960391.0,8,0,5,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
